FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
490463,145850,3862.591,842,12706.31,340.3965,61.70722,4910.301,2583.07,433.8928,29810.98,1617.955,158793,43628,5452.427,1461,17721.19,975.5964,80.12804,6706.394,4824.152,-47.49954,49102.2,2428.483,53,1527.47
695989,119339,804.1763,578,11160.12,2499.635,361.0424,2948.395,1023.464,1144.444,14405.08,-96.68941,233602,35381,1294.412,654,15149.83,3771.633,656.2803,4017.959,2514.29,1181.95,24472.27,-133.6492,57,1601.282
736818,272675,2155.162,682,19936.18,1271.831,-144.3765,2970.281,990.6533,1356.942,16590.4,1754.607,288450,84155,3604.05,1203,27904.06,1474.081,339.273,6560.464,1486.774,3293.128,30690.98,3640.951,62,1644.209
460359,215235,1089.517,851,25564.29,6157.395,514.879,4526.291,429.5738,65.51956,5315.147,1477.477,177404,63471,1797.58,1323,37504.74,10981.14,570.8282,8357.4,1223.615,-1220.368,8352.902,2228.66,54,1709.328
962495,164805,6734.985,1513,41234,2196.226,-168.973,7264.709,960.0352,2033.353,25908.78,761.3409,319955,47099,8789.279,2585,58480.21,1802.702,-82.25489,11720.98,1935.333,1905.061,43066.82,3160.542,56,1709.793
815631,151624,4920.792,556,10833.36,1200.518,-318.5043,5802.011,733.6063,620.5613,32062.74,3026.925,274279,42742,7088.65,914,14663.52,1287.208,-335.6131,8871.574,1762.282,587.0438,56419.5,3524.703,54,1727.245
882678,120418,4943.252,1457,40145.98,5334.141,90.90943,4889.1,1840.105,931.8093,6970.421,-1820.516,290812,35631,7026.758,2431,52940.89,7484.266,40.10094,9652.931,2072.5,-57.50967,12275.26,-3207.678,58,1769.752
905003,119723,1401.845,291,8836.845,-116.293,98.05969,1485.195,374.3412,1172.394,13074.27,4234.28,309461,34343,1871.017,505,11853.13,129.3808,520.8551,1385.623,-271.9448,456.1064,23692.28,5380.981,53,1860.425
1059819,153214,4170.681,664,13640.67,953.5847,-143.1521,2925.551,1802.512,2431.332,12943.81,-601.9301,356429,44637,5693.25,1470,18162.24,1654.237,-229.5024,5008.553,3204.245,3798.457,18834.15,-164.1261,54,1861.041
766121,141072,3196.211,1403,23564.03,2992.094,376.3113,3245.839,511.4173,1104.699,3906.127,-1183.156,264417,42406,4365.093,2494,31431.88,4818.571,1091.814,4974.491,1567.949,3530.003,6131.717,-942.4694,56,1895.096
584318,115381,13747.44,1187,5201.017,419.4318,-113.1313,1421.256,1444.494,832.8441,7.486791,4371.408,176643,33378,18006.88,1933,7083.419,1019.116,-297.4379,1614.566,3030.451,3032.216,1556.452,5604.652,51,1930.307
847582,149114,3040.632,1614,51162.53,1564.366,-190.6706,7662.54,427.1011,580.7346,41362.28,815.2255,291715,43602,4521.945,2126,69353.33,2303.431,-264.7931,12486.66,848.3137,-228.4742,66627.23,1888.838,58,1950.225
527675,172537,12191.82,2177,44580.57,1802.36,32.27895,3035.139,1576.908,1457.26,6814.887,-1509.095,191826,51651,15925.8,3357,61830.56,2267.565,-194.8308,4738.095,3033.087,3026.698,10430.24,-1750.857,58,1979.451
823816,84624,5999.737,724,14644.46,324.4417,153.4089,5175.481,961.8065,1019.516,16381.97,2210.042,265257,23831,7500.994,967,18166.2,2183.005,33.17898,7388.426,1482.967,1254.106,28631.5,1782.732,55,2048.955
903813,148456,1897.434,1307,40802.23,1646.818,-222.539,11327.72,750.1904,893.3591,29197.32,-1906.103,299209,44615,2338.185,2418,54334.49,2479.253,96.61031,18109.53,930.5667,-797.8303,47241.92,-1820.166,58,2064.954
1046582,225489,2985.06,1849,66044.59,2375.215,-763.6902,7247.623,2335.677,2255.188,78507.25,14636.5,376997,77772,4293.342,3225,102624.8,1372.221,-463.0495,13329.03,3559.733,1086.151,129036.1,25661.07,61,2107.093
914106,134197,2372.835,1045,35763.72,4276.023,636.7366,6712.771,1153.073,60.18173,9400.14,2044.397,295938,39574,3439.068,1525,46551.49,7405.7,1114.22,10989.75,1861.113,1337.889,17754.81,1654.147,57,2128.823
517007,185042,6061.871,2057,2815.521,607.1876,85.17446,87.39826,291.5707,45149.27,11362.01,-44.12737,221560,72631,9120.082,3647,6262.022,990.9061,286.8824,998.1363,466.002,72762.06,17943.12,-765.7964,63,2179.078
730043,130008,1866.966,337,11831.24,-740.1362,523.8939,3154.244,221.0569,1235.43,24863.38,1608.317,272631,38920,3242.119,601,16653.09,-854.2972,1051.174,5491.694,211.5202,3454.889,43862.56,1992.76,58,2203.39
356406,201623,1193.958,403,11335.18,265.9448,-194.954,5729.723,1507.068,390.8308,51098.39,1750.504,143170,68354,2033.724,1230,17950.13,1099.566,-268.0103,9515.587,2394.8,-1653.681,92779.7,3640.154,59,2272.655
883480,152039,1776.129,1261,43798.71,6417.56,-360.7398,6631.256,1469.85,936.0311,5870.918,651.7264,302117,46901,2825.33,1845,58412.03,8594.933,-143.475,10453.99,2033.861,1504.581,9289.158,3158.938,58,2370.076
473849,239601,4102.038,1992,2740.184,90.24779,291.266,111.7609,387.3478,15060.89,3789.009,214.0426,153324,74240,5364.225,2584,4470.832,394.6253,394.8802,-193.8099,1191.264,19669.02,4616.954,701.7178,53,2533.56
558350,174164,1003.961,499,22636.25,1860.605,-404.4547,1268.712,330.4876,977.9716,2431.232,-723.919,189124,49279,1452.13,874,28665.14,3462.179,-603.5415,2130.438,847.634,8.237092,4274.462,-476.9365,51,2542.22
525466,122650,1019.668,911,31179.75,-53.80307,-149.4654,2146.843,145.9454,348.8395,11802.1,1313.515,183331,36411,1803.1,1881,44920.11,324.6706,-303.6761,4216.479,456.3579,-320.7095,23772.69,1372.571,54,2619.78
932257,217899,2502.595,1288,47433.45,1348.512,96.21832,7239.489,1310.921,1365.51,21973.51,416.2501,342563,68097,3429.069,1981,67386.89,3422.594,135.5116,12624.76,2583.856,999.3345,38196.79,-787.332,61,2643.786
777756,123485,3271.691,726,13104.39,-552.6182,-60.26052,2316.549,575.905,1843.722,9733.778,3555.553,288495,35633,3851.895,1054,17339.27,-50.4521,-28.69811,2839.167,589.1683,4593.433,19037.83,4518.74,60,2687.987
790601,148204,3399.363,646,11429.46,-222.3129,144.1958,4996.985,776.6978,1293.815,25281.54,3001.814,286459,44410,5257.145,1049,15332.31,276.6278,617.1749,8025.686,1927.839,1635.799,44224.79,3836.844,60,2797.796
1044255,252920,1821.398,897,19608.41,872.3614,-216.1484,2748.57,1533.44,140.3364,32091.09,2524.284,385657,77221,3624.274,1284,28966.84,1221.492,178.3713,5341.283,2129.308,-2584.084,57184.91,3867.368,60,2827.524
587777,133891,735.1526,408,10964.83,1103.686,-17.6066,2138.073,393.9297,903.3383,19249.32,428.9349,183539,38852,1538.508,1113,14367.04,1552.336,-114.4341,3270.642,351.7429,229.4435,32159.94,1670.637,51,2870.267
481837,121009,32035.09,3745,18171.47,908.182,119.0241,6998.293,1207.437,257.1842,9536.315,534.9332,168512,36204,47779.52,5994,24697.37,1606.836,163.8198,11225.55,2122.014,943.7271,17811.12,214.6187,54,2938.362
800610,203524,456.333,872,36434.63,-1397.278,351.9514,1253.57,1085.565,763.803,-28.99117,1326.464,284874,61491,707.0944,1225,55078.59,-1656.962,1013.288,1726.107,1359.264,3244.908,-526.9922,2337.526,54,3126.628
743778,207201,6303.949,872,11778.24,967.2491,-177.5175,7499.242,924.8165,2111.376,52778.63,3009.554,290058,62640,9509.803,1283,17006.95,886.3188,213.6611,13707.52,890.5177,2492.607,92962.82,4782.353,58,3128.816
966263,152770,4666.765,1006,18806.93,501.3856,381.1129,3578.526,808.6931,750.1405,18830.03,1653.731,351830,46867,7321.583,1842,28462.59,1008.283,378.2046,6056.169,1631.208,1727.641,33299.72,3145.303,61,3158.219
429733,290418,1592.461,1310,48995.36,214.8864,-343.1261,1540.378,1648.924,1508.637,9349.028,10719.11,202736,101539,2614.792,2275,87144.29,1886.844,-1202.304,2152.459,3431.219,3815.754,20198.07,19639.15,64,3174.889
1091566,185303,3507.55,729,16627.57,712.2979,3.147626,4652.353,1040.052,682.5952,13933.89,1541.919,389300,54723,5173.189,979,24651.66,2045.263,45.991,6827.672,2457.803,1722.266,22128.16,3477.836,57,3431.808
448185,100123,330.3846,67,11092.99,776.9358,-162.7041,1393.866,-46.03596,687.8296,5801.985,-811.4075,143191,29679,497.8155,333,14279.92,1720.121,3.380181,2143.506,-428.5311,1242.398,9912.228,-1387.408,50,3479.57
836927,168375,5449.158,1547,42620.89,2350.938,-149.4365,7476.391,1291.204,2299.367,40045.27,855.2565,313497,54157,7957.809,2646,62795.36,3469.947,58.10372,12012.07,2339.515,4912.591,66681.88,2549.806,61,3626.47
994375,203664,832.0831,705,26888.52,-713.2428,229.9998,4302.453,293.9098,1802.658,60937.7,4092.406,340290,61533,756.4214,1154,36084.36,-665.8401,271.4372,6521.901,354.5364,1683.328,105003.9,6055.583,52,3655.728
477944,153469,25325.73,2830,19509.13,2174.684,-26.65402,9467.113,606.4073,581.065,29400.02,2249.863,160240,47425,38749.7,5304,27573.88,4243.81,-16.69988,17077.48,1328.218,1875.461,56926.26,2840.358,54,3900.856
734265,248535,12954.95,1798,27649.07,3532.18,201.8591,3768.96,1707.415,2582.119,5807.246,-55.68089,265639,74313,18480.37,2822,43615.68,4466.743,670.9207,6323.224,2683.476,2873.745,10968.34,1127.855,52,3983.714
719611,166079,3199.883,918,36194,2230.2,-106.7379,6720.716,893.1774,825.0466,7414.62,-370.3965,251424,49511,5297.018,1566,56013.84,2781.231,208.6284,10992.55,1166.621,511.5762,12141.21,1549.198,59,3996.863
871620,101856,3874.569,1223,24522.1,711.4668,240.1876,1751.223,210.1953,44.98964,2792.75,1001.39,272227,29713,5593.337,1460,33216.43,1229.38,847.5178,2441.753,-243.865,-139.3513,5214.453,2070.787,55,4016.398
579041,144503,4041.863,648,10570.69,672.7059,-615.542,2569.292,2827.104,502.0289,11411.97,1138.378,175820,42500,5425.087,1124,15525.37,988.3558,-933.8304,4548.258,3979.525,-1382.265,18358.35,1486.141,49,4145.974
455053,126858,5926.325,1251,14024.28,2512.277,449.1342,4964.578,2057.563,88.7989,12009.51,208.8216,141088,41658,7219.805,3014,24585.68,3316.153,977.5399,7967.303,3357.69,684.6423,22367.2,2378.356,55,4191.365
980372,252303,302.2749,603,37046.84,-1577.866,249.6507,2175.89,1569.94,847.2097,1438.69,2477.835,352858,77983,742.8732,1487,50696.8,-1134.752,361.4104,3154.767,2357.527,2316.825,3585.215,3882.374,59,4367.72
646864,146407,2278.844,840,27972.43,1395.879,272.2533,3549.074,703.142,810.2247,13355.22,853.2169,228811,41950,2935.247,1484,40473.13,2430.342,684.331,6350.67,1228.143,959.4196,23103.77,1192.771,51,4379.436
