FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
921951,187522,10840.47,1158,21034.63,1125.982,-22.25209,-61.14315,500.4942,1019.799,6664.431,-1658.201,435053,72072,17810.29,2628,42255.8,1363.17,-176.4897,-507.0688,1191.277,166.7218,15054.46,-1950.373,66,3.85
886205,176789,4444.827,1306,39162.8,-957.0822,0.3774392,579.2439,259.1605,1412.235,9897.828,4032.867,385240,62225,7259.831,2477,65592.51,-1574.429,-104.7474,2082.873,438.0023,2951.298,18806.95,7006.17,62,8.299
978387,264232,37368.45,4539,47598.32,1846.992,-32.21843,-238.1727,1520.848,4109.034,47770.46,3430.68,449131,99339,66844.89,8882,86364.13,2266.408,198.7799,647.587,3199.007,5018.602,102903.8,8469.938,57,20.347
951378,251681,124820.4,13719,55630.37,1105.986,103.4693,364.9561,1480.506,2393.803,2282.809,-1791.323,423945,96732,208636,22309,104161.2,2419.468,-409.8916,1490.584,3738.545,3335.984,3845.248,-3022.548,66,20.985
298903,112344,2660.75,812,28755.39,-1910.825,95.21448,1097.601,1026.975,217.6192,8655.961,4090.672,174501,59516,7058.375,2006,55449.54,-4160.734,40.92045,1645.931,3791.045,-393.4678,26632.19,7276.808,68,28.378
944972,154966,8056.959,2182,51695.64,5078.384,-303.8693,-467.7762,1141.595,2201.094,5247.458,-1119.209,425740,64570,13376.66,4744,87505.4,8084.49,123.4293,-1116.45,1487.902,2970.152,11081.78,2212.399,73,34.539
585492,232677,10776.3,1600,29556.85,-203.7782,-93.36095,342.4388,674.7368,2059.024,20871.02,3882.715,276965,90052,21383.91,3328,59540.98,-1822.194,131.86,924.3417,1706.572,5306.488,45034.98,10831.62,64,42.783
536858,162913,4663.904,442,6935.435,-0.08331084,137.6225,506.7875,489.8721,1177.643,4919.113,830.226,244123,52179,7606.131,583,14489.14,1026.622,-28.7795,-94.99208,871.462,1457.171,8390.587,2144.847,56,47.006
759880,119139,11575.06,2064,18655.74,-331.9854,198.6059,142.5196,566.9234,1380.802,5156.884,1436.961,324959,44140,20906.79,3713,30890.5,-1623.463,1191.707,-315.7062,1455.944,4675.371,12158.61,3152.795,63,48.242
494219,150208,25238.26,2243,14219.81,500.4274,-246.2334,865.0629,1775.051,5403.433,29321.96,427.8974,198454,52195,47318.93,4840,29681.69,799.6375,-363.6472,1866.973,3090.6,11209.91,66546.32,-286.1163,56,53.023
847318,239823,2679.186,1575,61666.11,-8.552549,154.7172,527.4324,1174.309,3671.517,15602.59,1755.516,408987,102078,6290.458,3269,122332.4,-1702.555,596.8245,1159.177,2926.918,6834.158,32356.24,6418.464,68,57.873
907645,152276,1163.572,1363,46118.01,4668.134,-337.9348,45.52271,3656.343,1563.005,11120.65,-743.3192,393255,57435,2738.841,2311,79625.88,8495.111,-100.922,1540.75,4243.989,3369.19,22931.76,-682.3106,66,73.252
832738,188084,17698.79,2202,34784.31,1284.569,-15.04525,-60.99504,2207.198,1500.157,9925.985,1859.515,388864,72954,30818.05,4507,68437.7,949.8577,790.5806,-902.0913,3795.043,4160.565,20224.85,7279.493,69,73.907
1045750,211333,5757.832,914,18585.61,2313.764,206.8608,0.61843,970.1392,2348.755,27134.08,1918.366,464376,73475,9535.132,1700,31707.98,1901.938,1210.036,1521.927,1822.338,473.4952,53510.04,9604.668,60,78.911
296031,128502,6829.478,785,17112.81,273.2738,144.3688,-249.885,2707.192,1041.487,3465.704,802.8423,132670,48516,13551.11,2220,31133.39,-304.1698,916.1175,-2253.115,6059.949,294.5491,5004.239,3344.229,61,81.816
832621,166774,64505.09,5969,54472.25,-1790.576,326.1005,783.1801,1065.852,738.2368,2936.835,1277.418,358483,60165,106510.4,10572,92824.87,-1986.973,781.4243,381.7322,1365.336,2576.09,10600.97,1297.279,58,84.7
348943,200789,8668.271,1234,21106.54,382.9334,-133.8281,1468.573,473.1788,1387.192,26302.43,3371.516,166453,73107,17284.6,2751,36589.89,-202.3964,318.4102,2947.822,1016.625,1241.399,55847.54,9367.418,46,87.724
467153,122389,18207.96,1519,12713.54,295.4565,349.8089,278.7281,795.4251,1143.677,2500.246,1094.838,189807,43681,29246,2699,20723.66,707.7849,1826.706,-129.4693,347.1787,1102.87,6933.405,393.2788,62,89.158
652259,165357,912.3105,454,19860.28,-235.4095,101.6149,406.876,895.5459,1380.127,2682.948,159.1309,292633,61674,259.4985,1046,36446.97,-1533.055,-139.8458,1324.424,2435.193,-1280.231,5190.08,1494.768,63,94.357
463952,124720,1025.901,187,8312.214,974.3101,69.54816,-6.778271,139.137,980.3097,3415.958,-738.9616,180148,42702,1803.198,175,15154.58,1835.076,0.8140097,83.08872,489.6128,493.9319,5791.628,-2255.814,52,104.932
935248,148506,17261.44,1606,16507,930.146,-76.61428,489.0547,1027.819,1108.767,22523.43,62.72293,400711,54722,28643.61,2920,26430.54,2169.464,-53.61314,83.73947,2515.966,2731.664,44739.13,-613.4911,66,106.558
659279,231747,40578.5,3689,27244.86,984.9186,-19.84226,242.1342,421.3149,2576.686,7929.205,2230.191,312742,91504,73724.41,7267,52546.34,2512.672,185.5661,-67.13097,576.3671,5730.354,17793.84,3873.475,66,111.457
844235,141199,1373.37,385,20209.04,2959.344,263.2985,403.9566,1209.974,2222.756,3750.397,-566.2249,359748,52297,5034.283,635,32966.59,7197.415,503.5204,-275.0214,1923.418,4034.91,9890.24,-3093.718,63,111.631
531429,148353,7201.231,1138,22851.19,2072.768,425.0067,-226.9546,2159.704,1388.632,3127.699,-855.2187,190365,39040,12410.03,2493,37446.59,4148.227,855.972,-777.6326,5464.25,2226.329,6946.013,-3267.642,38,118.116
604729,236718,2814.517,828,40249.23,763.2042,21.17637,205.9261,802.4416,3333.03,9344.564,3407.566,317694,96672,7275.18,2206,87488.88,660.0151,592.1545,-2850.913,1726.311,4614.736,17105.96,12212,69,127.853
935946,150028,73796.17,7564,27039.78,1708.201,-91.86534,-370.7811,370.5115,3876.958,24141.21,8.2346,407972,56313,119914.1,12464,50149.93,4240.453,-116.6619,-959.1442,1155.11,4358.126,56446.07,-2263.926,66,152.547
975279,153378,34045.84,3007,24766.58,74.30113,129.2435,1118.39,421.1678,2337.444,6491.147,-712.3293,430897,55958,56744.61,5562,41750.95,174.4774,357.8524,4348.058,-29.97426,6310.201,14068.69,-170.2009,66,169.371
644931,181832,1668.071,1190,31308.82,23.02583,189.3968,1286.04,1625.254,1388.283,4257.256,1112.149,290097,62745,2515.845,2990,58624.07,-2645.582,784.9145,3212.86,4619.744,3862.452,2967.401,8744.159,58,174.071
