FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
1050928,304339,461.0976,1177,36843.07,-1211.725,272.3579,2413.354,1763.072,1573.915,3098.487,3332.859,374785,96778,1171.777,1809,52356.96,-2134.429,585.9843,4039.837,2003.485,2706.102,5600.522,6064.771,58,1251.059
966130,245243,1036.418,728,23413.22,-167.7356,-181.0403,2442.125,1342.172,939.5751,14133.74,3987.072,355839,79033,2119.554,1402,33566.73,491.4325,-405.7437,3970.314,1863.52,2049.691,22941.59,7342.95,61,1314.441
404050,192114,5201.566,932,21856.67,2283.131,17.77781,6985.528,666.0352,76.14314,3624.364,-34.35511,137525,48660,7314.654,1484,30864.73,2811.558,160.0177,11369.9,832.5812,-449.9984,4168.875,827.3531,38,1389.896
430527,187051,332.994,493,19069.11,613.0096,-23.51343,5106.145,758.9838,893.3517,46954.71,275.6455,165847,55560,278.625,1157,28312.96,1174.916,-148.2052,8015.27,1069.268,2244.29,77922.38,-183.0085,51,1408.87
605101,248439,1886.914,773,33616.75,3707.96,465.9108,8596.479,739.692,343.894,10637.96,1855.566,223774,75220,2959.789,1236,46996.65,5872.675,309.9706,14250.29,2351.592,1208.434,16312.46,3760.246,57,1466.893
600240,225999,537.1869,1070,24039.97,-229.9815,-76.21635,1166.564,1099.965,728.2609,5319.577,3455.206,228779,70318,987.0121,1923,37406.7,-609.2249,-27.03354,2352.502,1919.225,1618.681,10142.88,5800.685,51,1483.305
1022130,245650,2469.396,699,17051.23,105.0179,-180.3516,3707.942,785.3707,2110.936,26067.42,3785.948,360880,75836,3336.318,1064,23718.17,588.3934,-110.8725,5473.03,1398.41,2030.342,44642.3,6666.703,54,1506.302
573040,161805,-23.73056,613,22008.09,1554.989,337.3326,3631.133,508.0619,978.2432,2466.565,-229.8844,210758,47499,-89.70651,1252,31886.78,2649.811,470.8617,6189.878,367.7391,1292.662,3024.123,1040.578,52,1568.013
781475,102740,405.1299,82,11451.28,681.783,6.436807,1364.812,398.241,1012.515,3285.044,-227.9254,243327,27176,829.0977,490,14585.56,1874.938,-110.2522,1798.197,1182.499,2597.275,5761.938,-1206.561,46,1715.744
843128,163095,4314.244,797,21668.32,2460.509,67.45753,14072.87,856.2221,90.66261,51914.6,1399.418,276033,47639,5675.891,1651,29137.38,3781.575,241.8529,21258.38,1590.386,-1310.536,83987.64,2687.567,48,1741.651
845242,202229,2527.365,817,26518,7966.333,115.3086,28635.85,1876.093,936.6396,35094.75,1388.48,284213,59204,3873.482,1096,34713.63,11811.32,586.9704,47747.4,2605.366,732.1085,62156.4,2096.854,46,1742.561
685922,201684,12835.49,1379,27312.68,1663.234,-249.5906,3696.592,766.4454,1336.193,5864.688,-1816.609,244805,61636,18094.66,2431,39286.26,2309.212,-326.0691,6387.575,1337.928,1700.069,9497.043,-1863.74,56,1782.096
552823,130708,1819.116,262,6698.808,1429.121,-21.56905,10782.34,1173.358,23.49293,18484.48,1332.241,182947,34408,2634.728,611,10255.1,2535.029,-79.42258,17205.37,1912.668,-1244.757,29741.43,2732.855,44,1807.803
475089,177064,1682.877,91,3838.844,-81.52946,8.089827,964.7298,588.1969,455.5832,274.594,929.2631,182255,56736,2237.535,28,5209.989,11.94088,27.81131,1635.157,1911.704,815.6085,611.4989,992.8653,56,1868.293
282257,386595,3801.652,1908,61024.31,1382.489,-331.1172,71.34387,1536.27,2038.733,644.3837,4672.638,130422,139314,5629.366,3986,124128.2,-269.1829,-25.31907,1439.179,3345.342,3209.044,586.8275,11537.91,57,1874.563
547285,283660,2627.436,886,26917.91,737.973,-130.1164,4083.306,991.7371,1.211115,10912.93,7206.131,221216,85054,3474.024,1853,43166.05,1032.501,-204.1519,9241.173,2456.219,-1923.877,19273.73,12999.32,46,2013.889
924444,193493,15260.24,1764,14199.1,8221.051,57.15593,10637.12,1552.82,1335.776,18052.29,-161.7767,315728,58241,20199.26,2649,19777.64,11927.27,519.8501,16050.25,2246.684,1635.656,29031.27,1133.682,53,2038.737
933301,263981,492.0049,281,16667.95,40.29208,-192.8357,-51.98613,655.549,639.7851,661.8463,10367.6,354398,83819,677.4869,1121,24737.72,-443.915,-425.8911,431.668,1151.893,273.3744,1160.491,18023.45,57,2041.907
929581,155183,2471.747,1074,25210.78,187.504,-102.9504,2846.483,909.1026,692.5584,18182.23,968.6791,298255,44977,3361.663,2012,34579.77,108.0776,30.9413,5136.128,1019.5,939.7134,30921.17,951.3168,54,2054.216
930704,186169,3296.242,1252,31534.45,3655.782,263.0898,7735.625,1155.06,1592.276,21955.95,1150.946,332064,58339,4725.716,1864,45525.45,5926.079,262.6997,12915.45,1727.704,3221.2,41746.62,573.519,56,2127.185
875306,171254,40063.87,4789,42459.08,3029,-235.1454,10591.11,841.757,1479.249,18608,-2358.685,292580,46835,52732.51,6877,60975.44,5216.782,-438.3832,15467.04,1701.643,2300.685,32832.23,-4313.186,49,2150.137
625310,156142,388.119,235,7969.99,-386.3081,49.83301,454.9608,957.2155,586.2859,804.0859,1102.365,237764,44917,1263.412,641,11805.41,-60.96953,32.77106,641.8517,1767.701,453.5279,2319.061,1123.149,54,2232.938
590137,133703,4618.604,897,13522.55,71.13893,112.718,4764.14,562.4562,256.8365,11735.56,719.6498,209278,37840,7062.691,1723,19478.99,209.4131,412.589,7607.226,1168.736,-510.5558,19409.38,730.4536,51,2390.808
502725,195493,1128.692,378,19643.16,1901.69,-127.8394,3652.155,518.5287,371.402,2752.124,799.9402,186725,57049,1277.341,901,28151.77,2833.309,266.1541,5430.206,721.613,-528.4262,3421.263,1706.412,51,2481.076
805470,142607,857.8724,833,30489.98,3539.107,69.95619,8632.407,423.4389,189.441,3994.371,2402.36,282040,44079,952.5784,1291,42420.76,4915.153,139.7309,14284.19,717.4394,-215.2913,6474.397,5629.965,56,2493.838
639848,103850,1239.782,707,13867.33,645.6151,-48.0793,2416.851,135.589,1625.465,4003.094,71.24532,219787,31428,2126.556,1247,21481.01,1007.955,261.9789,3613.544,-472.6866,1477.377,6376.874,1331.847,58,2514.119
666691,247802,1008.948,426,3842.399,-212.5329,62.21163,518.1965,618.6395,592.1088,184.7932,2873.35,265377,78959,2244.738,1509,5931.166,315.4451,-11.25545,362.0792,1634.309,1057.108,933.6031,4835.382,61,2558.432
792513,163635,1343.388,605,21386.55,4193.977,333.0786,12447.75,187.8636,192.8662,18980.94,2533.177,257356,47778,1762.932,904,29682.72,6232.503,588.7711,19579.39,182.1078,2494.636,30803.19,3158.828,48,2569.199
670359,209388,523.4541,351,13904.44,-229.6163,155.9145,912.224,564.936,647.8323,2503.551,3518.797,255642,64622,1082.841,897,22028.83,-612.049,580.3509,849.9061,1435.103,-1322.297,4036.584,7823.054,57,2574.783
489386,115245,1679.188,363,15784.27,1324.423,-191.773,4033.806,512.4889,992.0782,3441.715,44.15861,167165,33130,2190.047,686,21882.58,2331.425,-400.3129,6763.193,1571.477,2425.214,6908.661,-1047.719,49,2604.149
807327,176935,586.774,791,29469.25,1378.613,-622.2306,1585.163,1005.781,1039.085,11540.3,1781.161,291736,53049,685.6133,1632,39199.57,1759.676,-992.084,2197.311,2137.85,535.2908,20374.21,3479.848,55,2720.824
793674,101159,12626.33,1512,12761.77,938.2991,65.72607,5344.609,933.8756,631.973,1354.585,586.2704,260630,28504,15910.33,2666,17470.01,1403.952,448.0237,8922.379,1483.998,2070.822,1590.789,658.4092,53,2916.193
286043,188580,9188.799,942,12641.75,-34.21658,38.59286,2337.598,1646.849,16.43166,4459.552,1130.375,102123,56494,12970.35,1811,18507.88,152.7738,-61.76297,3875.218,2983.617,-458.7377,6305.33,1676.197,50,3096.462
854101,146265,552.4542,396,21553.21,3322.717,584.4324,2805.243,793.155,615.1016,4327.251,461.4753,272651,38979,1111.314,824,27292.93,5306.629,643.8358,3559.819,1775.5,2018.906,7619.437,305.1616,47,3114.197
586078,132783,904.7325,378,8251.796,990.9195,329.296,2481.748,610.39,52.35201,489.1467,759.8011,224024,40544,1970.845,1401,11752.15,1666.38,825.3985,3692.24,229.8926,-115.3056,344.9699,1370.539,58,3156.382
533394,184981,955.5709,953,28585.71,2379.728,131.1097,5414.662,820.4512,662.9156,12133.01,461.1892,192339,53846,1918.867,1511,43343.89,2951.078,343.4263,9202.673,1182.531,115.7483,18725.6,1292.563,51,3168.656
791151,163828,4281.062,879,17044.61,3329.218,-248.4127,10160.11,1006.377,907.8558,25219.36,-794.803,260298,48065,6131.105,1769,22758.4,5874.662,-352.3924,15020.61,1450.902,3374.062,38787.68,-881.9436,50,3180.776
831746,279618,2406.769,725,13321.36,-589.1988,183.6904,1040.617,666.3478,764.9816,-300.7826,5755.331,312630,85207,4646.099,1045,21377.87,-1420.456,834.5763,2286.212,1312.165,1820.317,406.4262,9895.832,58,3281.563
655211,162448,1660.504,696,27769.51,1839.565,-105.4836,4350.264,558.8222,-251.4223,5258.098,505.5118,225852,46448,2075.104,1319,39403,2483.145,246.1313,5940.516,1237.686,-3443.013,8123.174,2515.835,53,3284.254
981454,214265,6682.82,640,5584.659,40.0961,-66.14433,806.553,760.0322,1198.155,-439.4794,1515.831,361020,64783,9758.801,1377,9970.969,563.5884,-215.2333,1362.219,2051.289,2554.212,-725.6766,1003.227,58,3284.343
468787,247484,5046.574,943,21486.97,2907.762,376.9017,7519.341,1548.836,-261.2391,23622.52,955.7598,177717,74058,6470.583,1140,30843.5,3408.899,485.4027,12421.7,3236.485,-709.1429,37759.93,3267.037,48,3307.134
726706,160774,353.6461,495,10967.66,6421.148,-111.6042,5900.34,1208.702,606.6539,7858.117,769.2301,246357,46282,825.6535,762,14296.61,9602.364,-208.6355,10275.57,1953.07,1586.578,16122,-409.3293,50,3324.066
724523,158847,393.9633,267,20874.4,927.3687,-74.59117,1994.506,754.1106,-149.1579,2200.744,179.7341,255459,46303,482.8093,335,30523.11,1519.489,223.8144,3509.9,1494.267,-2155.637,3313.893,698.6749,58,3428.671
