FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
1053264,178164,13987.47,2411,29629.53,932.1896,-333.9406,3407.841,791.4927,1296.649,19131.07,1018.99,392139,57067,21462.08,3867,43786.69,1069.453,-223.6235,6697.119,1485.727,1035.962,40625.6,1995.528,61,342.405
704464,142571,31289.13,2881,4998.782,1485.058,30.69983,7857.717,302.6423,590.1435,3106.571,5.699035,296389,46227,49940.97,4535,8287.125,1548.501,405.1737,14238.89,-56.26957,2037.41,8201.176,-1262.905,62,342.874
780550,141167,24315.12,2086,8492.6,1230.05,-200.9106,2122.667,238.5715,1251.588,7617.348,-802.2066,317624,46623,37898.2,4107,12485.06,2458.331,12.52455,2441.209,575.8392,2541.534,15634.1,-1357.749,64,350.988
667893,140352,26691.02,3243,31524.17,1272.495,-99.0173,5816.451,141.8518,1412.84,28931.97,1241.662,272560,48820,44374.76,5253,44561.52,2946.297,178.7091,10869.84,-132.6376,1476.453,60289.91,-343.9869,61,351.727
572782,114661,19394.16,1798,12865.88,1430.712,369.2088,4057.794,2679.763,14.45531,3498.037,495.992,225108,37743,29394.71,3023,22253.24,2554.404,781.896,6744.407,3423.438,-887.611,8401.817,1280.284,55,355.643
852221,178787,6192.606,534,4382.331,49.03436,-99.61956,481.8825,363.817,419.2479,1045.093,1079.972,377389,61617,10769.94,711,6472.359,582.0221,-24.85765,616.4102,315.4598,-567.3817,2697.598,1823.324,64,361.503
857187,176246,4065.296,965,15142.54,230.4196,83.81873,3242.318,558.7153,1196.568,18833.16,1841.958,342617,56100,6387.688,1796,23881.5,-359.6087,564.4693,6502.304,1316.147,1968.253,35498.03,5018.915,57,361.723
894695,104287,10894.75,990,7022.375,363.8717,-76.55236,1696.41,304.1372,-13.37845,6514.921,669.7103,316672,32234,16213.57,1798,9756.349,1084.799,-236.4945,3993.252,1335.932,-818.9313,13518.04,904.1497,58,363.553
617229,121975,5209.525,523,15134.79,514.491,675.5874,2560.744,-33.87503,783.5399,1493.092,481.7441,205970,39766,8667.886,977,21892.65,2051.766,1254.792,3833.747,-143.9206,1466.149,4136.447,185.9713,52,379.982
622317,119360,4636.249,1088,11822.95,2046.718,-9.510788,5176.763,436.5487,360.5215,8193.611,494.8792,246813,38806,7984.883,1972,20054.92,2727.63,31.79584,8545.714,1129.535,998.9206,15978.77,1587.925,59,383.421
926229,119479,4815.379,749,10337.78,286.3105,-33.22079,2959.025,247.8235,805.2518,2633.562,917.1249,341722,38864,7489.12,1609,16159.96,1602.769,158.8854,4352.861,-156.5819,2687.662,9197.604,-1729.333,64,400.735
