FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
1038487,164750,17117.39,2140,33669.82,2933.036,131.8843,215.1255,901.637,1858.033,12792.28,556.8466,405878,59650,27121.65,4340,52544.11,3443.556,476.4119,2797.735,1519.405,3995.064,27379.38,3120.068,64,222.81
928467,165871,5397.77,961,17672.69,8.68938,-238.2613,670.9847,882.0915,2073.66,50900.32,144.3156,371003,58788,9232.369,1732,27526.29,-588.6095,-416.9949,716.3351,863.8819,317.6503,100239.6,1709.406,59,227.917
905505,144849,2634.228,527,25345.21,299.4428,226.4807,1065.054,861.547,1682.423,4781.532,-230.4125,366592,51184,5610.546,951,43806.45,1201.764,422.1272,1724.808,1705.973,4771.254,7202.332,479.8957,62,240.963
842937,101655,3872.415,726,31559.75,-837.1124,112.6513,1052.918,276.0427,1115.849,5776.818,1127.766,351273,35738,8388.558,1424,51013.2,-1249.938,517.6233,-663.0004,802.9255,482.6059,13873.01,1382.204,61,241.387
966037,90164,2238.684,1090,40224.16,465.8841,-108.2916,12.6937,822.3785,1994.986,3525.38,382.0397,388569,32167,4894.779,1716,64080.04,943.7939,259.3689,-1278.735,1203.778,-269.41,10270.97,1797.297,68,246.454
897365,146852,1014.299,192,13829.49,327.7056,174.8772,-254.6438,910.0842,-14.06331,1614.589,3125.482,375577,51389,879.4055,384,25128.66,-630.6616,317.6763,-1376.686,1724.175,-4474.945,1163.803,7038.829,61,252.112
905243,211151,4827.96,1024,21193.31,6113.069,333.8673,-45.53796,861.6597,1865.13,6833.508,-890.8347,403900,79940,8930.726,1986,39013.81,10537.59,1516.49,2728.456,918.4279,1265.691,11844.98,-117.6676,65,269.347
1083840,222367,33251.32,3295,55597.28,1033.01,-151.0333,316.5557,898.6448,1896.932,3056.34,-2044.4,481836,90414,57523.73,6261,97723.94,1168.157,-611.6475,340.8306,2248.093,7247.62,5505.933,-4532.346,72,306.235
846396,189953,3137.669,875,30836.53,1800.761,303.9516,467.486,1139.225,1457.697,4448.974,369.0879,356713,67960,4537.778,2043,53977.39,3389.243,1162.114,2828.696,1539.907,1409.511,9796.593,1374.98,63,310.876
973860,136527,7504.304,1416,28369.09,2153.027,-567.3132,-553.7787,1139.204,2815.029,4431.743,-1032.164,419822,50537,11472.54,2060,48351.94,3102.472,-746.5796,-954.4715,1503.789,5311.725,10639.76,599.4007,71,319.449
987671,147427,3596.136,1239,46761.08,493.3246,-151.0121,486.5036,632.5911,1278.454,7839.858,1195.151,400902,53373,6141.23,2635,74817.91,650.3893,-284.3048,-485.8501,2270.334,3843.789,14206.19,4728.735,63,327.903
959216,154448,5194.974,1053,30879.88,1426.91,510.5881,606.4163,319.3497,2989.544,5989.549,1616.439,406455,57122,8494.578,1959,56573.98,1423.342,1788.135,2024.934,923.5853,9349.242,6553.765,5480.418,67,328.515
944386,141034,1020.246,676,27633,2066.048,200.0894,252.7879,120.9668,2385.704,3010.195,-1095.499,386968,51268,3188.695,1912,48174.08,1585.928,813.5435,1193.251,-340.062,-1159.301,4247.323,705.5494,66,341.005
977792,197363,3209.255,1481,45449.63,-571.3162,379.0067,791.9008,1307.814,2157.021,16771.81,4412.267,427156,70974,5333.998,2970,78724.41,1219.404,201.1461,3400.208,3217.443,3535.063,36655.66,4055.925,61,359.646
916875,126527,7083.942,846,22205.86,1243.506,153.8149,610.5136,248.6302,3296.557,5143.62,-309.9517,373640,44527,11441.99,1606,36747.18,2530.98,144.8019,2905.566,718.4381,5169.5,11383.45,-1346.531,65,378.743
958968,166888,2761.96,1616,44664.34,427.1413,178.7562,307.5212,1196.836,2174.968,4189.581,-210.0169,412809,61182,5803.435,2510,75415.13,-557.6458,1012.552,-997.027,2455.034,-1615.565,8730.628,557.5306,69,384.083
821218,162220,9145.112,1556,33191.26,-527.8696,349.9382,747.5149,506.5546,1061.231,3209.266,2352.825,363386,61932,15915.35,2749,58403.41,-1760.367,1092.611,2051.507,452.1703,3654.238,7425.13,6359.428,64,387.862
542003,140877,14452.93,2053,23892.83,956.9651,-57.42088,439.2408,570.4653,777.9395,14386.2,-761.7963,220437,51417,26031.11,4168,46237.77,446.0939,300.2462,1575.698,1505.691,-347.8797,28182.92,1726.309,63,393.77
970967,173504,1402.179,638,27387.6,-592.0701,93.67243,923.9926,538.6458,1861.27,5866.137,5892.628,412987,67312,1649.698,1658,44275.38,70.8699,77.29639,3446.498,1013.878,2444.168,17217.39,11001.98,61,401.832
875447,203463,403.3645,442,27473.7,-25.59196,360.2258,400.2092,559.782,1406.361,9614.163,5671.421,400083,84705,875.5894,784,49628.08,1010.617,121.6956,1207.104,171.2458,3179.628,20940.19,11328.25,69,402.899
844286,119721,1184.563,138,6671.992,204.6529,-10.42189,696.4029,243.2128,760.5297,3435.041,494.5614,352080,41660,2271.838,531,13476.69,521.8504,222.506,-27.25147,112.4933,733.4525,5224.118,825.8892,66,418.442
1004224,196929,2337.145,811,26303.51,4546.59,558.334,88.22727,794.813,2083.256,5005.509,-840.8049,429327,73799,4674.155,1716,48680.42,7227.863,981.0541,323.0715,233.1258,2082.452,6373.118,2044.068,70,426.24
706247,169708,2683.766,1453,52737.97,1060.847,-76.55437,470.2168,1243.796,1833.197,2831.979,-175.331,306932,61908,6049.159,2509,90984.14,3008.29,-64.25423,-911.4973,2395.625,1732.651,7723.288,-393.8029,61,433.883
910560,151775,7142.585,912,24210.96,2117.671,67.54945,-28.96056,1311.992,2332.347,19609.01,-3425.251,372589,57338,10434.23,1893,43747.4,2171.179,1026.52,898.559,2554.924,1567.145,38265.47,-3407.666,63,446.347
952651,224877,485.9639,659,32693.17,-402.5952,-77.14362,725.9756,874.0656,2057.726,4969.916,10280.96,451769,91692,11.89321,1061,59438.28,330.0837,-420.3978,-558.5529,1875.061,-425.6029,7838.005,20656.16,69,492.21
1215951,268667,24497.6,4142,51685.98,3548.246,-428.5616,-260.5428,2322.096,3081.734,57403.52,4020.542,540138,108520,42444.01,6245,85568.04,7110.348,-214.8407,-984.2042,4256.081,11773.59,125676,15064.52,72,494.458
970200,108019,1096.255,683,12324.31,328.2336,19.41729,154.8684,1156.639,974.8377,2925.147,-721.8732,369630,34733,1512.834,857,22482.32,1134.253,-225.7215,-1256.466,2866.092,-2015.041,7909.538,-2015.297,56,497.092
978533,194189,2276.538,1091,37003.95,4086.116,-38.26649,-390.7629,1885.687,1148.958,6232.76,1870.635,377744,69943,3651.018,1781,59228.07,8334.043,539.2255,-2051.511,3047.482,4606.913,15664.95,4261.531,57,504.676
652703,138821,22685.4,1888,15298.59,1027.369,-324.4858,678.0742,510.6582,1872.094,15942.25,-1901.692,305202,51957,45274.31,3941,28997.44,820.6065,-734.9631,-450.0844,1718.669,5178.028,30684.13,-1283.502,68,508.346
1028363,263357,1125.522,518,22987.08,204.1512,322.1067,813.032,515.0493,2055.269,4808.022,5513.203,464791,104185,2934.364,961,42809.02,-128.7147,546.9025,3574.601,928.0092,2597.638,6750.365,13826.87,66,512.532
374149,147087,12735.43,1301,11003.74,1024.607,44.39627,160.2641,614.532,2631.807,11241.58,-774.2175,160765,53430,23342.54,2389,21295.64,1098.491,43.79268,189.9087,1678.904,12313.58,25555.27,-2138.972,60,558.045
968791,188209,1578.861,936,27916.61,-870.3783,-94.33776,714.2445,1093.576,3406.876,24147.73,3829.434,410902,70574,4326.236,1209,46098.82,-2167.188,640.5364,70.27078,1349.103,3136.739,52337.39,7466.081,61,564.794
990007,224598,9472.437,1420,11271.62,218.4819,55.04025,127.2401,853.3326,4108.895,26010.85,1922.09,415706,87803,16575.99,3367,22021.43,-990.4329,318.1888,-567.9286,2836.764,8772.129,56745.19,7536.924,63,572.981
377323,153520,13698.01,1329,15584.27,-707.0457,-64.69304,908.9596,338.2211,-179.0742,8855.733,1400.981,152082,56840,23846.41,2743,27400.03,-869.9555,-118.8562,2102.651,354.8382,-1250.499,16076.18,2908.561,52,574.126
893139,179084,3929.139,1345,41085.61,1167.925,281.6992,301.042,1790.116,550.7258,10549.44,1466.179,366897,65564,7581.682,2126,69252.67,4325.246,167.3358,-265.5934,4120.817,-1685.918,19212.3,2122.503,59,574.168
858847,160362,2842.753,781,27908.65,1683.092,44.21305,88.11223,562.0203,1008.334,4230.432,-1068.382,369234,58761,5578.305,999,46581.95,2154.491,37.94087,1418.026,1640.408,1311.972,7026.829,129.849,69,575.606
882898,145983,39052.4,4145,38162.74,176.4601,143.1196,1129.621,1134.597,910.5623,43274.5,400.9113,374586,52329,64754.58,7494,61215.13,2097.703,-281.8806,2106.896,2121.119,-514.0224,90960.26,299.8737,63,577.096
797160,166629,4743.666,370,9521.849,739.5142,-93.85838,-84.09567,796.3893,1928.674,4853.759,709.9008,350446,60461,7950.018,724,16835.83,2150.058,-716.7477,-79.57947,2650.991,3887.207,9397.037,785.0447,66,579.67
704150,170639,8085.766,914,31542.08,3116.337,-130.007,1226.05,803.4328,1806.477,5622.249,-920.3506,306580,63063,15153.81,2590,56968.39,9194.252,-955.1504,1724.15,1870.288,2871.76,11820.62,-3886.2,64,588.445
731031,117900,2463.25,786,29274.11,-750.574,-122.9327,570.6447,1102.16,739.5722,8720.835,971.9955,251297,25402,3825.302,1490,48255.44,-924.6445,-33.72538,1.934057,2188.485,552.4505,15055.63,420.8017,38,591.847
889645,150173,5143.489,891,36336.55,3184.553,435.1435,640.4337,1035.436,1665.39,5018.199,650.124,373375,56035,8814.164,1592,63077.12,4822.847,1439.088,2386.406,1793.828,1097.063,10051.27,3217.399,62,592.772
1071440,184584,5896.096,1212,31691.18,761.0261,48.58404,627.1041,585.2908,1522.458,5827.645,-66.37228,443032,67447,8957.055,2360,52764.45,3482.514,-64.28926,1001.453,899.6138,5722.135,16119.15,-4041.969,66,595.566
859566,152337,1567.401,657,29674.07,2121.508,-347.9615,-222.729,2368.912,1370.372,4482.6,-1374.896,363751,54359,3174.705,2046,50198.71,2599.062,-236.0435,-1715.783,3173.663,761.2651,11795.37,-1532.372,64,612.594
401868,234538,605.4138,636,13536.28,2944.043,217.745,52.04725,726.5966,-78.69505,16770.74,1575.676,176890,85466,1816.195,1889,26572.3,5710.042,727.4371,-533.2401,2167.572,-1228.047,33702.01,4174.939,52,630.662
869083,118053,623.37,646,24663.17,1531.1,-202.1978,210.9388,902.3444,1538.971,2424.336,611.0768,312429,32585,451.9758,939,40572.53,3460.15,-456.686,1367.783,896.0256,2058.167,8843.557,-1402.711,46,646.577
898149,118409,1916.766,472,8367.938,-20.05046,-173.8904,881.6968,710.8856,2330.604,12843.88,-4.847729,365909,43055,3760.419,962,16507.38,-260.0325,-10.86586,915.0267,1310.536,4301.194,26575.87,-764.954,64,659.319
984438,242815,1199.362,478,26644.13,977.2863,-349.3584,-1138.287,928.1497,1269.512,-1430.373,8837.589,421697,94402,2835.849,1228,47202.9,1968.898,-549.6949,-5147.865,2830.891,3270.442,-1009.024,17014.78,61,664.822
828773,119230,6994.457,1028,19329.54,764.2466,-187.9348,899.1729,363.9593,1137.962,15055.28,421.9181,332434,43939,11843.27,2096,36112.24,1045.993,67.13741,1985.04,610.6522,-439.8701,32183.68,-1035.386,67,675.053
