FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
943547,120900,14938.46,1345,19224.32,3762.618,-120.0607,4682.744,24.42241,276.2021,10149.06,610.063,332871,34807,20498.84,2253,27621.88,5789.548,-267.0538,8220.156,-145.7379,-53.618,17780.7,1936.227,59,2897.453
988035,161031,1777.883,895,33533.36,10006.96,-542.2048,11866.42,948.388,368.554,17425.2,400.0415,359646,52788,2599.104,1391,47635.09,15844.45,-1020.849,22506.31,1829.354,-321.2191,31012.96,423.3864,62,2910.142
799443,149354,1293.026,162,14830.51,578.3099,23.39784,1720.694,435.5781,1051.82,3260.99,442.0796,293374,46052,2890.264,200,23066.9,907.5046,143.9893,2255.197,551.1174,2147.329,8026.252,51.17643,62,3035.468
432092,213231,617.3676,514,18971.38,-423.4055,-130.8648,1090.06,617.71,1884.047,12756.5,7953.036,174228,72280,1110.049,1599,33791.56,-1066.552,-70.65286,2162.055,960.1795,1649.607,24990.66,17984.42,62,3139.306
943839,125009,1255.042,698,12499.91,-51.01787,131.4433,4510.925,421.2575,968.9706,13822.04,2062.737,354396,34249,1853.395,993,18374.72,1020.117,505.8093,6134.785,594.85,2823.693,24546.1,3754.307,61,3157.833
832534,98908,2459.445,448,10884.96,1987.32,-256.5495,4968.354,107.4827,611.9153,13569.83,918.6154,294986,30792,3519.317,629,15917.9,3419.87,63.04439,7601.637,-274.5448,1337.556,23908.87,1169.858,62,3543.563
795804,142386,2080.249,849,34680.65,6715.898,-702.3029,5445.03,733.9567,1168.77,11600.54,-2854.272,279628,43636,3723.373,1226,51603.53,9075.621,-618.4483,11046.2,1131.289,596.1647,17299.47,-1106.134,55,3547.975
411679,186912,590.9684,541,26262.93,3483.008,-302.2122,4197.628,400.2475,108.9324,11050.07,-43.38291,183181,61153,1290.992,1160,43368.72,6621.194,-193.3792,5650.001,1035.561,-297.8802,23530.58,-945.1202,62,3565.279
584285,155249,747.1082,422,12097.99,72.84592,9.836308,3847.815,582.5781,874.1774,34402.84,5114.546,246504,49835,906.886,707,19421.28,550.7678,112.6328,7403.498,1380.729,389.4044,63559.41,10901.89,58,3571.916
918704,149833,1592.379,664,18421.88,3072.043,198.4988,3735.335,373.9591,1550.108,9717.796,-360.9741,334596,48158,2559.706,1230,27335.46,5271.8,736.6411,7914.706,-184.5263,1918.861,19019.46,-1886.505,62,3593.203
920719,157071,4645.241,1210,31929.86,3667.194,-74.28716,7355.904,1163.927,-11.01647,9103.493,2005.84,334437,52564,7197.631,1668,48363,5952.283,-123.4662,12538.46,2541.525,123.7982,18167.66,3561.492,63,3656.416
940734,176196,1035.611,1124,35150.31,4138.976,184.6738,7779.833,570.2556,317.0048,9643.742,-153.588,332742,57731,2011.839,1807,49535.09,8388.147,632.4176,13533.53,99.6519,1534.992,19974.52,-3056.501,62,3822.715
