FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
334111,133317,788.9777,290,18677.52,2611.729,125.253,763.1675,989.8108,2306.425,1413.332,-542.3446,169612,51430,1392.249,668,33280.31,5770.645,1530.958,2065.781,1140.71,2241.35,2377.826,-355.0715,64,12.187
533030,117230,651.8386,257,11588.54,1703.295,52.212,533.8582,1404.026,1468.614,1075.356,-254.7805,237069,43774,1438.708,332,21214.28,3457.257,420.3982,1665.952,2386.895,2013.54,845.3874,-175.4596,65,13.664
470981,116849,7712.735,799,7317.311,-388.8491,-198.1564,850.3002,974.8217,242.2771,7151.999,275.396,217974,41265,12016.07,1324,12601.53,-668.7397,-706.3665,898.7823,2596.581,-458.4989,14077.23,65.92444,65,26.806
501658,84325,1995.806,153,8652.374,-295.0181,146.6725,388.2443,668.2889,742.1749,18024.92,581.3356,217055,29777,4018.341,792,12979.84,-91.27283,235.5499,-323.9505,578.1512,597.4785,35306.68,393.0036,63,30.535
337944,104228,1373.487,393,8377.616,80.76613,-188.5055,326.7219,1480.031,303.9305,8460.621,1378.723,130012,34820,2558.629,1191,12875.4,108.05,-225.7979,1007.357,2634.54,1711.519,15735.25,2262.447,53,39.727
543116,207413,1468.819,369,17655.89,-157.3617,83.36014,-273.5146,1255.497,617.7778,11666.72,3983.44,277203,75081,3098.791,1050,34398.68,741.2239,20.15723,-635.8877,2038.726,1270.743,29456.41,4934.277,66,54.427
549022,157395,2373.589,613,22545.9,690.0327,-250.697,326.6357,904.3019,-161.0842,4515.07,1080.606,243675,53195,3141.252,1352,38026.49,2393.901,-342.5627,414.0239,1778.236,-922.9073,8982.223,-315.9932,60,77.538
862870,197577,123546.1,11732,11176.42,5263.327,-540.6614,-968.2324,1717.367,3352.769,14522.74,-3278.049,400443,73632,200946,19367,19827.19,8471.583,-505.5019,-726.844,3071.46,5993.439,26116.46,-1459.171,65,85.576
748481,125363,11112.5,1739,44758.7,1514.552,154.2293,286.9543,559.5657,2726.293,33687.56,-614.1096,313832,45269,17557.48,3050,75688.87,2907.288,376.2863,554.9543,1375.207,7365.88,67838.45,-1607.922,64,104.617
419763,103944,497.5205,336,18961.68,2006.672,247.6566,1365.564,1226.609,908.4202,5292.428,275.6468,172078,35855,157.5155,352,34482.59,3273.357,963.9545,2897.797,1745.176,-2148.582,10431.89,2063.876,56,115.127
